player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Geas-Fairbanks,8/26/20,00:52:44,1598435564-19,[Arcanist Bindings],16799,item:16799::::::::60,Banking,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16918:1883:::::::60:::::::|h[Netherwind Bindings]|h|r,,2,true,Cloth,Wrist,,Garr
Geas-Fairbanks,8/27/20,23:54:13,1598604853-22,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Main Spec,10,MAGE,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:16917:2605:::::::60:::::::|h[Netherwind Mantle]|h|r,|cff0070dd|Hitem:19684:911:::::::60:::::::|h[Bloodvine Boots]|h|r,1,false,Quest,,bis boots,Princess Huhuran
Geas-Fairbanks,8/31/20,23:22:45,1598948565-20,[Qiraji Magisterial Ring],20884,item:20884::::::::60,Off Spec,1,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,|cffa335ee|Hitem:19403::::::::60:::::::|h[Band of Forced Concentration]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,2,false,Quest,,rep only,Moam
Geas-Fairbanks,9/02/20,00:34:55,1599039295-8,[Vek'nilash's Circlet],20926,item:20926::::::::60,Main Spec,5,MAGE,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,1,false,Quest,,"have idols, enchant, no rep",Twin Emperors
Geas-Fairbanks,9/08/20,23:59:33,1599641973-14,[Imperial Qiraji Regalia],21237,item:21237::::::::60,Main Spec,4,MAGE,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Geas-Fairbanks,9/11/20,01:40:31,1599820831-3,[Tome of Fireball XII],21279,item:21279::::::::60,Banking,0,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Book,,,General Rajaxx
Geas-Fairbanks,8/12/20,00:09:35,1597223375-2,[Arcanist Crown],16795,item:16795::::::::60,Off Spec,5,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16914:2588:::::::60:::::::|h[Netherwind Crown]|h|r,,2,false,Cloth,Head,,Garr
Geas-Fairbanks,9/13/20,21:41:13,1600065673-3,[Husk of the Old God],20933,item:20933::::::::60,Main Spec,5,MAGE,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,false,Quest,,have rep and idols,C'thun
Geas-Fairbanks,9/23/20,00:37:24,1600853844-22,[Eye of C'Thun],21221,item:21221::::::::60,Main Spec,5,MAGE,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,,,1,false,Quest,,,C'thun
Geas-Fairbanks,9/24/20,23:02:08,1601020928-4,[Tome of Arcane Missiles VIII],21280,item:21280::::::::60,Main Spec,0,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,1,false,Book,,,Ossirian the Unscarred
Geas-Fairbanks,9/30/20,00:53:20,1601459600-2,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Main Spec,6,MAGE,Ahn'Qiraj Temple-40 Player,Viscidus,9,531,40,|cffa335ee|Hitem:16917:2605:::::::60:::::::|h[Netherwind Mantle]|h|r,|cff0070dd|Hitem:17748:911:::::::60:::1::::|h[Vinerot Sandals]|h|r,1,false,Quest,,"bought idols, last fkn piece",Viscidus
Geas-Fairbanks,8/27/20,01:01:30,1598522490-0,[Stone Scarab],20858,item:20858::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:01:33,1598522493-1,[Stone Scarab],20858,item:20858::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:03:44,1598522624-2,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:03:57,1598522637-3,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:06:59,1598522819-5,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:07:12,1598522832-6,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:21:59,1598523719-11,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:22:20,1598523740-12,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:33:13,1598524393-16,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:33:30,1598524410-17,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:35:11,1598524511-18,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:35:28,1598524528-19,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:35:33,1598524533-20,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:35:49,1598524549-21,[Gold Scarab],20859,item:20859::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:37:16,1598524636-22,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:37:25,1598524645-23,[Gold Scarab],20859,item:20859::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Buru the Gorger,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:49:21,1598525361-27,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ayamiss the Hunter,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:50:01,1598525401-28,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ayamiss the Hunter,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,01:59:53,1598525993-29,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ayamiss the Hunter,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,02:10:51,1598526651-33,[Gold Scarab],20859,item:20859::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,02:12:42,1598526762-34,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:10:24,1598598624-0,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:26:09,1598599569-2,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,The Prophet Skeram,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:31:41,1598599901-3,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,The Prophet Skeram,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:31:45,1598599905-4,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,The Prophet Skeram,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:37:32,1598600252-5,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,The Prophet Skeram,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:50:14,1598601014-8,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:50:20,1598601020-9,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:52:24,1598601144-10,[Stone Scarab],20858,item:20858::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:52:34,1598601154-11,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,22:54:56,1598601296-12,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/27/20,23:31:07,1598603467-17,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Fankriss the Unyielding,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:14:00,1598944440-0,[Gold Scarab],20859,item:20859::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:14:38,1598944478-1,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:15:21,1598944521-2,[Stone Scarab],20858,item:20858::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:16:47,1598944607-3,[Gold Scarab],20859,item:20859::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Unknown,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:38:26,1598945906-6,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:57:07,1598947027-8,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,22:57:12,1598947032-9,[Ivory Scarab],20865,item:20865::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:10:27,1598947827-13,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:11:26,1598947886-14,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:15:00,1598948100-16,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,General Rajaxx,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:23:58,1598948638-22,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:24:00,1598948640-23,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:29:57,1598948997-24,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:33:12,1598949192-25,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:33:18,1598949198-26,[Stone Scarab],20858,item:20858::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Moam,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:54:08,1598950448-32,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:54:10,1598950450-33,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:55:07,1598950507-35,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:56:37,1598950597-37,[Bone Scarab],20864,item:20864::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:56:39,1598950599-38,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:56:47,1598950607-39,[Bronze Scarab],20861,item:20861::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,8/31/20,23:58:26,1598950706-40,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,9/01/20,22:07:39,1599030459-0,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,9/01/20,22:12:32,1599030752-1,[Clay Scarab],20863,item:20863::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,9/01/20,22:14:24,1599030864-3,[Crystal Scarab],20862,item:20862::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,9/01/20,22:35:36,1599032136-7,[Silver Scarab],20860,item:20860::::::::60,Banking,nil,MAGE,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,,,2,true,Quest,,,Geas-Fairbanks
Geas-Fairbanks,9/11/20,02:06:22,1599822382-1,[Head of Ossirian the Unscarred],21220,item:21220::::::::60,Offspec/Greed,0,MAGE,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,2,false,Quest,,rep only,Ossirian the Unscarred
Hairlock-Fairbanks,10/06/20,23:21:39,1602058899-14,[Vek'nilash's Circlet],20926,item:20926::::::::60,Main Spec,3,MAGE,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16795::::::::60:::::::|h[Arcanist Crown]|h|r,,1,false,Quest,,,Twin Emperors
Hairlock-Fairbanks,10/04/20,19:54:18,1601888058-10,[Netherwind Gloves],16913,item:16913::::::::60,Mainspec/Need,3,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:13253:930:::::::60:::1::::|h[Hands of Power]|h|r,,1,false,Cloth,Hands,,Flamegor
Hairlock-Fairbanks,10/11/20,20:12:06,1602493926-17,[Dragon's Touch],19367,item:19367::::::::60,Offspec/Greed,5,MAGE,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:13938::::::::60:::1::::|h[Bonecreeper Stylus]|h|r,,2,false,Wands,,farm,Flamegor
Einn-Fairbanks,10/11/20,21:35:58,1602498958-43,[Felheart Slippers],16803,item:16803::::::::60,Mainspec/Need,1,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:16704::::::::60:::1::::|h[Dreadmist Sandals]|h|r,,1,false,Cloth,Feet,,Shazzrah
Savens-Fairbanks,11/17/19,00:00:00,1573966800-270,[Sapphiron Drape],17078,item:17078::::::::60,Response,nil,WARLOCK,Onyxia's Lair,Onyxia,,249,,,,1,false,Cloth,Back,,Savens-Fairbanks
Savens-Fairbanks,11/11/19,00:00:00,1573448400-361,[Felheart Gloves],16805,item:16805::::::::60,Response,nil,WARLOCK,Molten Core,Lucifron,,409,,,,1,false,Cloth,Hands,,Savens-Fairbanks
Savens-Fairbanks,11/19/19,00:00:00,1574139600-399,[Felheart Horns],16808,item:16808::::::::60,Response,nil,WARLOCK,Molten Core,Garr,,409,,,,1,false,Cloth,Head,,Savens-Fairbanks
Savens-Fairbanks,1/21/20,22:13:39,1579680819-1,[Felheart Gloves],16805,item:16805::::::::60,Best in Slot,10,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18387::::::::60:::1::::|h[Brightspark Gloves]|h|r,,1,false,Cloth,Hands,,Lucifron
Savens-Fairbanks,2/04/20,23:40:59,1580895659-17,[Felheart Slippers],16803,item:16803::::::::60,Main Spec,8,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18735::::::::60:::1::::|h[Maleki's Footwraps]|h|r,,1,false,Cloth,Feet,,Kuwanger-Fairbanks
Savens-Fairbanks,2/04/20,23:43:12,1580895792-21,[Crimson Shocker],17077,item:17077::::::::60,Main Spec,6,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:12605::::::::60:::1::::|h[Serpentine Skuller]|h|r,,1,false,Wands,,,Kuwanger-Fairbanks
Savens-Fairbanks,3/10/20,23:00:57,1583913657-9,[Nemesis Boots],16927,item:16927::::::::60,Offline or RCLootCouncil not installed,1,WARLOCK,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,NOTHING,false,Cloth,Feet,,Broodlord Lashlayer
Savens-Fairbanks,3/29/20,22:52:20,1585554740-27,[Head of Onyxia],18422,item:18422::::::::60,Off Spec,4,WARLOCK,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,2,false,Quest,,,Onyxia
Savens-Fairbanks,3/31/20,22:20:10,1585725610-4,[Nemesis Belt],16933,item:16933::::::::60,Main Spec,5,WARLOCK,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16806::::::::60:::::::|h[Felheart Belt]|h|r,,1,false,Cloth,Waist,,Vaelastrasz the Corrupt
Savens-Fairbanks,4/07/20,23:59:08,1586336348-20,[Nemesis Spaulders],16932,item:16932::::::::60,Main Spec,5,WARLOCK,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:13013::::::::60:::::::|h[Elder Wizard's Mantle]|h|r,,1,false,Cloth,Shoulder,,Chromaggus
Savens-Fairbanks,4/12/20,22:05:21,1586761521-19,[Staff of Dominance],18842,item:18842::::::::60,Main Spec,6,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18396::::::::60:::1::::|h[Mind Carver]|h|r,|cffa335ee|Hitem:19142::::::::60:::::::|h[Fire Runed Grimoire]|h|r,1,false,Staves,Two-Hand,,Golemagg the Incinerator
Savens-Fairbanks,4/15/20,23:11:03,1587024663-3,[Jeklik's Opaline Talisman],19923,item:19923::::::::60,Main Spec,6,WARLOCK,Zul'Gurub-20 Player,High Priestess Jeklik,148,309,20,|cff0070dd|Hitem:18728::::::::60:::1::::|h[Anastari Heirloom]|h|r,,1,false,Miscellaneous,Neck,,High Priestess Jeklik
Savens-Fairbanks,11/17/19,22:35:05,1575765305-2,[Sapphiron Drape],17078,item:17078::::::::60,Mainspec/Need,0,WARLOCK,Onyxia's Lair,Onyxia,0,1,0,,,1,false,Cloth,Back,,Unknown
Savens-Fairbanks,2/11/20,23:45:17,1581500717-18,[Nemesis Leggings],16930,item:16930::::::::60,Main Spec,8,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16810::::::::60:::::::|h[Felheart Pants]|h|r,,1,false,Cloth,Legs,,Kuwanger-Fairbanks
Sõlus-Fairbanks,9/11/20,02:05:21,1599822321-0,[Guide: Multi-Shot V],21304,item:21304::::::::60,Mainspec/Need,0,HUNTER,Ruins of Ahn'Qiraj-20 Player,Ossirian the Unscarred,148,509,20,,,1,false,Book,,,Ossirian the Unscarred
Sõlus-Fairbanks,9/16/20,00:47:00,1600249620-1,[Ring of the Godslayer],21596,item:21596::::::::60,Main Spec,5,HUNTER,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:19898::::::::60:::::::|h[Seal of Jin]|h|r,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,1,false,Miscellaneous,Finger,Obviously if absolutly nobody needs lol ,Sõlus-Fairbanks
Sõlus-Fairbanks,9/13/20,22:54:59,1600070099-2,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,1,false,Book,,,Lucifron
Sõlus-Fairbanks,9/13/20,23:21:53,1600071713-8,[Giantstalker's Gloves],16852,item:16852::::::::60,Mainspec/Need,6,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:15063:1887:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Mail,Hands,,Shazzrah
Sõlus-Fairbanks,9/17/20,22:13:25,1600413205-0,[Dragonstalker's Bracers],16935,item:16935::::::::60,Mainspec/Need,5,HUNTER,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:18812:1886:::::::60:::::::|h[Wristguards of True Flight]|h|r,,1,false,Mail,Wrist,,Razorgore the Untamed
Sõlus-Fairbanks,9/17/20,22:56:08,1600415768-13,[Dragonbreath Hand Cannon],19368,item:19368::::::::60,Mainspec/Need,8,HUNTER,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:21800:663:::::::60:::::::|h[Silithid Husked Launcher]|h|r,,1,false,Guns,,,Ebonroc
Sõlus-Fairbanks,9/17/20,23:17:35,1600417055-28,[Head of Nefarian],19002,item:19002::::::::60,Mainspec/Need,8,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Sõlus-Fairbanks,9/17/20,23:51:22,1600419082-37,[Giantstalker's Boots],16849,item:16849::::::::60,Mainspec/Need,4,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:16711::::::::60:::1::::|h[Shadowcraft Boots]|h|r,,1,false,Mail,Feet,,Gehennas
Sõlus-Fairbanks,9/18/20,00:00:27,1600419627-39,[Pattern: Core Armor Kit],18252,item:18252::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Garr,9,409,40,,,1,false,Leatherworking,,,Garr
Sõlus-Fairbanks,9/18/20,00:25:32,1600421132-48,[Giantstalker's Epaulets],16848,item:16848::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:13116::::::::60:::::::|h[Spaulders of the Unseen]|h|r,,1,false,Mail,Shoulder,,Sulfuron Harbinger
Sõlus-Fairbanks,9/18/20,00:45:23,1600422323-2,[Crown of Destruction],18817,item:18817::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18325::::::::60:::1::::|h[Felhide Cap]|h|r,,1,false,Mail,Head,,Ragnaros
Sõlus-Fairbanks,9/24/20,23:59:32,1601024372-13,[Warblade of the Hakkari],19866,item:19866::::::::60,Main Spec,2,HUNTER,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,|cff0070dd|Hitem:13052::::::::60:::::::|h[Warmonger]|h|r,,1,false,One-Handed Swords,Off Hand,,Bloodlord Mandokir
Sõlus-Fairbanks,9/25/20,00:07:29,1601024849-15,[Thekal's Grasp],19896,item:19896::::::::60,Main Spec,1,HUNTER,Zul'Gurub-20 Player,High Priest Thekal,148,309,20,|cff0070dd|Hitem:13052::::::::60:::::::|h[Warmonger]|h|r,,1,false,Fist Weapons,Main Hand,,High Priest Thekal
